pa, pp, ta, tp
a boy punches an employee .,an employee is punched by a boy .,the friend embraced the employer .,the employer was embraced by the friend .
a mother kills a worker .,a worker is killed by a mother .,the friend embraced the employer .,the employer was embraced by the friend .
the soldier strikes the priest .,the priest is struck by the soldier .,an army protected a bishop .,a bishop was protected by an army .
the soldier follows the king .,the king is followed by the soldier .,an army protected a bishop .,a bishop was protected by an army .
the soldier embraces the king .,the king is embraced by the soldier .,an army protected a bishop .,a bishop was protected by an army .
the soldier comforts the king .,the king is comforted by the soldier .,an army protected a bishop .,a bishop was protected by an army .
the colonel forgives the priest .,the priest is forgiven by the colonel .,an army protected a bishop .,a bishop was protected by an army .
the soldier judges the priest .,the priest is judged by the soldier .,an army protected a bishop .,a bishop was protected by an army .
the soldier teaches the king .,the king is taught by the soldier .,an army protected a bishop .,a bishop was protected by an army .
the soldier surprises the priest .,the priest is surprised by the soldier .,an army protected a bishop .,a bishop was protected by an army .
the colonel embraces the king .,the king is embraced by the colonel .,an army protected a bishop .,a bishop was protected by an army .
the colonel comforts the king .,the king is comforted by the colonel .,an army protected a bishop .,a bishop was protected by an army .
the father judges the brother .,the brother is judged by the father .,a mother punched a son .,a son was punched by a mother .
the child protects the father .,the father is protected by the child .,a mother punched a son .,a son was punched by a mother .
the daughter embraces the boy .,the boy is embraced by the daughter .,a mother punched a son .,a son was punched by a mother .
the adult understands the brother .,the brother is understood by the adult .,a mother punched a son .,a son was punched by a mother .
the wife comforts the boy .,the boy is comforted by the wife .,a mother punched a son .,a son was punched by a mother .
the adult understands the boy .,the boy is understood by the adult .,a mother punched a son .,a son was punched by a mother .
the adult teaches the boy .,the boy is taught by the adult .,a mother punched a son .,a son was punched by a mother .
the friend beats the father .,the father is beaten by the friend .,a mother punched a son .,a son was punched by a mother .
the kid joins the father .,the father is joined by the kid .,a mother punched a son .,a son was punched by a mother .
the kid embraces the daughter .,the daughter is embraced by the kid .,a mother punched a son .,a son was punched by a mother .
a champion raised a chocolate .,a chocolate was raised by a champion .,the hero tastes the pie .,the pie is tasted by the hero .
a champion destroyed a chocolate .,a chocolate was destroyed by a champion .,the hero tastes the pie .,the pie is tasted by the hero .
a champion caught a chocolate .,a chocolate was caught by a champion .,the hero tastes the pie .,the pie is tasted by the hero .
a champion caught a chocolate .,a chocolate was caught by a champion .,the hero tastes the pie .,the pie is tasted by the hero .
a champion kept a chocolate .,a chocolate was kept by a champion .,the hero tastes the pie .,the pie is tasted by the hero .
a champion raised a chocolate .,a chocolate was raised by a champion .,the hero tastes the pie .,the pie is tasted by the hero .
a champion prepared a chocolate .,a chocolate was prepared by a champion .,the hero tastes the pie .,the pie is tasted by the hero .
a champion destroyed a chocolate .,a chocolate was destroyed by a champion .,the hero tastes the pie .,the pie is tasted by the hero .
a champion described a chocolate .,a chocolate was described by a champion .,the hero tastes the pie .,the pie is tasted by the hero .
a champion caught a chocolate .,a chocolate was caught by a champion .,the hero tastes the pie .,the pie is tasted by the hero .
the attorney removed the bottle .,the bottle was removed by the attorney .,a lawyer carries a beer .,a beer is carried by a lawyer .
the attorney left the glass .,the glass was left by the attorney .,a lawyer carries a beer .,a beer is carried by a lawyer .
the doctor dragged the glass .,the glass was dragged by the doctor .,a lawyer carries a beer .,a beer is carried by a lawyer .
the doctor broke the bottle .,the bottle was broken by the doctor .,a lawyer carries a beer .,a beer is carried by a lawyer .
the doctor broke the glass .,the glass was broken by the doctor .,a lawyer carries a beer .,a beer is carried by a lawyer .
the doctor prepared the glass .,the glass was prepared by the doctor .,a lawyer carries a beer .,a beer is carried by a lawyer .
the doctor caught the bottle .,the bottle was caught by the doctor .,a lawyer carries a beer .,a beer is carried by a lawyer .
the attorney described the glass .,the glass was described by the attorney .,a lawyer carries a beer .,a beer is carried by a lawyer .
the attorney accepted the glass .,the glass was accepted by the attorney .,a lawyer carries a beer .,a beer is carried by a lawyer .
the doctor washed the bottle .,the bottle was washed by the doctor .,a lawyer carries a beer .,a beer is carried by a lawyer .
the leader joined the business .,the business was joined by the leader .,a president leads a company .,a company is led by a president .
the mayor joined the business .,the business was joined by the mayor .,a president leads a company .,a company is led by a president .
the mayor judged the business .,the business was judged by the mayor .,a president leads a company .,a company is led by a president .
the mayor chased the business .,the business was chased by the mayor .,a president leads a company .,a company is led by a president .
the mayor chased the business .,the business was chased by the mayor .,a president leads a company .,a company is led by a president .
the leader forgave the corporation .,the corporation was forgiven by the leader .,a president leads a company .,a company is led by a president .
the leader judged the corporation .,the corporation was judged by the leader .,a president leads a company .,a company is led by a president .
the mayor joined the business .,the business was joined by the mayor .,a president leads a company .,a company is led by a president .
the leader bothered the corporation .,the corporation was bothered by the leader .,a president leads a company .,a company is led by a president .
the mayor chased the business .,the business was chased by the mayor .,a president leads a company .,a company is led by a president .
the reader prepares the guitar .,the guitar is prepared by the reader .,an author led a band .,a band was led by an author .
the writer punches the singer .,the singer is punched by the writer .,an author led a band .,a band was led by an author .
the reader teaches the singer .,the singer is taught by the reader .,an author led a band .,a band was led by an author .
the reader collects the guitar .,the guitar is collected by the reader .,an author led a band .,a band was led by an author .
the reader drags the singer .,the singer is dragged by the reader .,an author led a band .,a band was led by an author .
the writer surprises the singer .,the singer is surprised by the writer .,an author led a band .,a band was led by an author .
the writer discovers the guitar .,the guitar is discovered by the writer .,an author led a band .,a band was led by an author .
the writer removes the guitar .,the guitar is removed by the writer .,an author led a band .,a band was led by an author .
the writer surprises the singer .,the singer is surprised by the writer .,an author led a band .,a band was led by an author .
the reader comforts the singer .,the singer is comforted by the reader .,an author led a band .,a band was led by an author .
the partner prepared the box .,the box was prepared by the partner .,a business uses a bag .,a bag is used by a business .
the partner forgot the tea .,the tea was forgotten by the partner .,a business uses a bag .,a bag is used by a business .
the company wanted the box .,the box was wanted by the company .,a business uses a bag .,a bag is used by a business .
the partner wanted the box .,the box was wanted by the partner .,a business uses a bag .,a bag is used by a business .
the partner forgot the tea .,the tea was forgotten by the partner .,a business uses a bag .,a bag is used by a business .
the partner purchased the box .,the box was purchased by the partner .,a business uses a bag .,a bag is used by a business .
the partner forgot the box .,the box was forgotten by the partner .,a business uses a bag .,a bag is used by a business .
the partner smelled the box .,the box was smelled by the partner .,a business uses a bag .,a bag is used by a business .
the partner wrapped the box .,the box was wrapped by the partner .,a business uses a bag .,a bag is used by a business .
the partner collected the box .,the box was collected by the partner .,a business uses a bag .,a bag is used by a business .
a student grabs an actress .,an actress is grabbed by a student .,the professor selected the television .,the television was selected by the professor .
a student surprises an actress .,an actress is surprised by a student .,the professor selected the television .,the television was selected by the professor .
a student beats an actress .,an actress is beaten by a student .,the professor selected the television .,the television was selected by the professor .
a scientist strikes an actress .,an actress is struck by a scientist .,the professor selected the television .,the television was selected by the professor .
a scientist surprises an actress .,an actress is surprised by a scientist .,the professor selected the television .,the television was selected by the professor .
a doctor leaves a telephone .,a telephone is left by a doctor .,the professor selected the television .,the television was selected by the professor .
a student punches an actress .,an actress is punched by a student .,the professor selected the television .,the television was selected by the professor .
a scientist removes a telephone .,a telephone is removed by a scientist .,the professor selected the television .,the television was selected by the professor .
a scientist understands an actor .,an actor is understood by a scientist .,the professor selected the television .,the television was selected by the professor .
a doctor hurts an actor .,an actor is hurt by a doctor .,the professor selected the television .,the television was selected by the professor .
a friend smells a button .,a button is smelled by a friend .,the guest grabbed the jacket .,the jacket was grabbed by the guest .
a friend leaves a button .,a button is left by a friend .,the guest grabbed the jacket .,the jacket was grabbed by the guest .
a friend removes a coat .,a coat is removed by a friend .,the guest grabbed the jacket .,the jacket was grabbed by the guest .
a friend wraps a coat .,a coat is wrapped by a friend .,the guest grabbed the jacket .,the jacket was grabbed by the guest .
a friend drags a coat .,a coat is dragged by a friend .,the guest grabbed the jacket .,the jacket was grabbed by the guest .
a friend smells a button .,a button is smelled by a friend .,the guest grabbed the jacket .,the jacket was grabbed by the guest .
a friend breaks a coat .,a coat is broken by a friend .,the guest grabbed the jacket .,the jacket was grabbed by the guest .
a friend drags a coat .,a coat is dragged by a friend .,the guest grabbed the jacket .,the jacket was grabbed by the guest .
a friend breaks a button .,a button is broken by a friend .,the guest grabbed the jacket .,the jacket was grabbed by the guest .
a friend removes a button .,a button is removed by a friend .,the guest grabbed the jacket .,the jacket was grabbed by the guest .
the mayor collects the tea .,the tea is collected by the mayor .,a president destroyed a coffee .,a coffee was destroyed by a president .
the leader accepts the cup .,the cup is accepted by the leader .,a president destroyed a coffee .,a coffee was destroyed by a president .
the leader accepts the cup .,the cup is accepted by the leader .,a president destroyed a coffee .,a coffee was destroyed by a president .
the leader selects the tea .,the tea is selected by the leader .,a president destroyed a coffee .,a coffee was destroyed by a president .
the mayor wraps the cup .,the cup is wrapped by the mayor .,a president destroyed a coffee .,a coffee was destroyed by a president .
the leader catches the tea .,the tea is caught by the leader .,a president destroyed a coffee .,a coffee was destroyed by a president .
the mayor accepts the cup .,the cup is accepted by the mayor .,a president destroyed a coffee .,a coffee was destroyed by a president .
the leader accepts the cup .,the cup is accepted by the leader .,a president destroyed a coffee .,a coffee was destroyed by a president .
the mayor describes the tea .,the tea is described by the mayor .,a president destroyed a coffee .,a coffee was destroyed by a president .
the mayor washes the cup .,the cup is washed by the mayor .,a president destroyed a coffee .,a coffee was destroyed by a president .
a daughter embraced a cousin .,a cousin was embraced by a daughter .,the child beats the brother .,the brother is beaten by the child .
a kid embraced a cousin .,a cousin was embraced by a kid .,the child beats the brother .,the brother is beaten by the child .
a man kissed a cousin .,a cousin was kissed by a man .,the child beats the brother .,the brother is beaten by the child .
a son protected a father .,a father was protected by a son .,the child beats the brother .,the brother is beaten by the child .
a boy understood a father .,a father was understood by a boy .,the child beats the brother .,the brother is beaten by the child .
a daughter understood a cousin .,a cousin was understood by a daughter .,the child beats the brother .,the brother is beaten by the child .
a man understood a cousin .,a cousin was understood by a man .,the child beats the brother .,the brother is beaten by the child .
a girl kissed a boy .,a boy was kissed by a girl .,the child beats the brother .,the brother is beaten by the child .
a parent judged a mother .,a mother was judged by a parent .,the child beats the brother .,the brother is beaten by the child .
a mother hurried a daughter .,a daughter was hurried by a mother .,the child beats the brother .,the brother is beaten by the child .
the employer discovered the bowl .,the bowl was discovered by the employer .,a worker selects a salad .,a salad is selected by a worker .
the employee caught the bowl .,the bowl was caught by the employee .,a worker selects a salad .,a salad is selected by a worker .
the employee grabbed the bowl .,the bowl was grabbed by the employee .,a worker selects a salad .,a salad is selected by a worker .
the employer purchased the bowl .,the bowl was purchased by the employer .,a worker selects a salad .,a salad is selected by a worker .
the employer described the bowl .,the bowl was described by the employer .,a worker selects a salad .,a salad is selected by a worker .
the man removed the bowl .,the bowl was removed by the man .,a worker selects a salad .,a salad is selected by a worker .
the employer discovered the bowl .,the bowl was discovered by the employer .,a worker selects a salad .,a salad is selected by a worker .
the employer accepted the bowl .,the bowl was accepted by the employer .,a worker selects a salad .,a salad is selected by a worker .
the man accepted the bowl .,the bowl was accepted by the man .,a worker selects a salad .,a salad is selected by a worker .
the employer prepared the bowl .,the bowl was prepared by the employer .,a worker selects a salad .,a salad is selected by a worker .
a lady wrapped a cup .,a cup was wrapped by a lady .,the woman grabs the coffee .,the coffee is grabbed by the woman .
a lady left a cup .,a cup was left by a lady .,the woman grabs the coffee .,the coffee is grabbed by the woman .
a wife destroyed a cup .,a cup was destroyed by a wife .,the woman grabs the coffee .,the coffee is grabbed by the woman .
an actress wanted a cup .,a cup was wanted by an actress .,the woman grabs the coffee .,the coffee is grabbed by the woman .
a girl smelled a cup .,a cup was smelled by a girl .,the woman grabs the coffee .,the coffee is grabbed by the woman .
a mother left a cup .,a cup was left by a mother .,the woman grabs the coffee .,the coffee is grabbed by the woman .
a man selected a tea .,a tea was selected by a man .,the woman grabs the coffee .,the coffee is grabbed by the woman .
a girl kept a tea .,a tea was kept by a girl .,the woman grabs the coffee .,the coffee is grabbed by the woman .
an actress used a cup .,a cup was used by an actress .,the woman grabs the coffee .,the coffee is grabbed by the woman .
a man carried a tea .,a tea was carried by a man .,the woman grabs the coffee .,the coffee is grabbed by the woman .
the employer judges the partner .,the partner is judged by the employer .,a worker chased a business .,a business was chased by a worker .
the employee protects the partner .,the partner is protected by the employee .,a worker chased a business .,a business was chased by a worker .
the employee understands the partner .,the partner is understood by the employee .,a worker chased a business .,a business was chased by a worker .
the employer discovers the partner .,the partner is discovered by the employer .,a worker chased a business .,a business was chased by a worker .
the employee beats the partner .,the partner is beaten by the employee .,a worker chased a business .,a business was chased by a worker .
the employer embraces the partner .,the partner is embraced by the employer .,a worker chased a business .,a business was chased by a worker .
the man hurries the partner .,the partner is hurried by the man .,a worker chased a business .,a business was chased by a worker .
the man judges the partner .,the partner is judged by the man .,a worker chased a business .,a business was chased by a worker .
the man strikes the partner .,the partner is struck by the man .,a worker chased a business .,a business was chased by a worker .
the employee destroys the partner .,the partner is destroyed by the employee .,a worker chased a business .,a business was chased by a worker .
a friend dragged a doctor .,a doctor was dragged by a friend .,the buddy comforts the lawyer .,the lawyer is comforted by the buddy .
a friend selected an attorney .,an attorney was selected by a friend .,the buddy comforts the lawyer .,the lawyer is comforted by the buddy .
a friend carried an attorney .,an attorney was carried by a friend .,the buddy comforts the lawyer .,the lawyer is comforted by the buddy .
a friend grabbed a doctor .,a doctor was grabbed by a friend .,the buddy comforts the lawyer .,the lawyer is comforted by the buddy .
a friend struck an attorney .,an attorney was struck by a friend .,the buddy comforts the lawyer .,the lawyer is comforted by the buddy .
a friend kissed an attorney .,an attorney was kissed by a friend .,the buddy comforts the lawyer .,the lawyer is comforted by the buddy .
a friend embraced an attorney .,an attorney was embraced by a friend .,the buddy comforts the lawyer .,the lawyer is comforted by the buddy .
a friend asked a doctor .,a doctor was asked by a friend .,the buddy comforts the lawyer .,the lawyer is comforted by the buddy .
a friend washed an attorney .,an attorney was washed by a friend .,the buddy comforts the lawyer .,the lawyer is comforted by the buddy .
a friend taught a doctor .,a doctor was taught by a friend .,the buddy comforts the lawyer .,the lawyer is comforted by the buddy .
a winner taught a doctor .,a doctor was taught by a winner .,the candidate helps the physician .,the physician is helped by the candidate .
a winner followed a doctor .,a doctor was followed by a winner .,the candidate helps the physician .,the physician is helped by the candidate .
a president discovered a doctor .,a doctor was discovered by a president .,the candidate helps the physician .,the physician is helped by the candidate .
a winner bothered a doctor .,a doctor was bothered by a winner .,the candidate helps the physician .,the physician is helped by the candidate .
a president bothered a doctor .,a doctor was bothered by a president .,the candidate helps the physician .,the physician is helped by the candidate .
a president hurried a doctor .,a doctor was hurried by a president .,the candidate helps the physician .,the physician is helped by the candidate .
a president hurried a doctor .,a doctor was hurried by a president .,the candidate helps the physician .,the physician is helped by the candidate .
a winner embraced a doctor .,a doctor was embraced by a winner .,the candidate helps the physician .,the physician is helped by the candidate .
a president followed a doctor .,a doctor was followed by a president .,the candidate helps the physician .,the physician is helped by the candidate .
a president killed a doctor .,a doctor was killed by a president .,the candidate helps the physician .,the physician is helped by the candidate .
the professor judges the employer .,the employer is judged by the professor .,a scientist asked an employee .,an employee was asked by a scientist .
the doctor kisses the employer .,the employer is kissed by the doctor .,a scientist asked an employee .,an employee was asked by a scientist .
the doctor kisses the manager .,the manager is kissed by the doctor .,a scientist asked an employee .,an employee was asked by a scientist .
the doctor grabs the manager .,the manager is grabbed by the doctor .,a scientist asked an employee .,an employee was asked by a scientist .
the professor beats the worker .,the worker is beaten by the professor .,a scientist asked an employee .,an employee was asked by a scientist .
the doctor kisses the manager .,the manager is kissed by the doctor .,a scientist asked an employee .,an employee was asked by a scientist .
the professor kills the employer .,the employer is killed by the professor .,a scientist asked an employee .,an employee was asked by a scientist .
the doctor kisses the worker .,the worker is kissed by the doctor .,a scientist asked an employee .,an employee was asked by a scientist .
the professor surprises the employer .,the employer is surprised by the professor .,a scientist asked an employee .,an employee was asked by a scientist .
the doctor raises the employer .,the employer is raised by the doctor .,a scientist asked an employee .,an employee was asked by a scientist .
the son accepts the instrument .,the instrument is accepted by the son .,a brother raised a guitar .,a guitar was raised by a brother .
the cousin punches the singer .,the singer is punched by the cousin .,a brother raised a guitar .,a guitar was raised by a brother .
the friend leads the band .,the band is led by the friend .,a brother raised a guitar .,a guitar was raised by a brother .
the friend kisses the singer .,the singer is kissed by the friend .,a brother raised a guitar .,a guitar was raised by a brother .
the son drags the instrument .,the instrument is dragged by the son .,a brother raised a guitar .,a guitar was raised by a brother .
the son breaks the instrument .,the instrument is broken by the son .,a brother raised a guitar .,a guitar was raised by a brother .
the boy teaches the singer .,the singer is taught by the boy .,a brother raised a guitar .,a guitar was raised by a brother .
the kid asks the band .,the band is asked by the kid .,a brother raised a guitar .,a guitar was raised by a brother .
the son selects the singer .,the singer is selected by the son .,a brother raised a guitar .,a guitar was raised by a brother .
the son follows the singer .,the singer is followed by the son .,a brother raised a guitar .,a guitar was raised by a brother .
the parent raised the telephone .,the telephone was raised by the parent .,a teacher selects a television .,a television is selected by a teacher .
the parent caught the actor .,the actor was caught by the parent .,a teacher selects a television .,a television is selected by a teacher .
the student hurried the actress .,the actress was hurried by the student .,a teacher selects a television .,a television is selected by a teacher .
the parent purchased the telephone .,the telephone was purchased by the parent .,a teacher selects a television .,a television is selected by a teacher .
the parent kissed the actor .,the actor was kissed by the parent .,a teacher selects a television .,a television is selected by a teacher .
the student accepted the telephone .,the telephone was accepted by the student .,a teacher selects a television .,a television is selected by a teacher .
the parent broke the telephone .,the telephone was broken by the parent .,a teacher selects a television .,a television is selected by a teacher .
the student left the telephone .,the telephone was left by the student .,a teacher selects a television .,a television is selected by a teacher .
the student caught the actor .,the actor was caught by the student .,a teacher selects a television .,a television is selected by a teacher .
the parent kissed the actress .,the actress was kissed by the parent .,a teacher selects a television .,a television is selected by a teacher .
the child grabs the friend .,the friend is grabbed by the child .,a parent beat a buddy .,a buddy was beaten by a parent .
the teacher drags the friend .,the friend is dragged by the teacher .,a parent beat a buddy .,a buddy was beaten by a parent .
the mother forgets the friend .,the friend is forgotten by the mother .,a parent beat a buddy .,a buddy was beaten by a parent .
the mother judges the friend .,the friend is judged by the mother .,a parent beat a buddy .,a buddy was beaten by a parent .
the child surprises the friend .,the friend is surprised by the child .,a parent beat a buddy .,a buddy was beaten by a parent .
the adult bothers the friend .,the friend is bothered by the adult .,a parent beat a buddy .,a buddy was beaten by a parent .
the teacher asks the friend .,the friend is asked by the teacher .,a parent beat a buddy .,a buddy was beaten by a parent .
the teacher bothers the friend .,the friend is bothered by the teacher .,a parent beat a buddy .,a buddy was beaten by a parent .
the teacher drags the friend .,the friend is dragged by the teacher .,a parent beat a buddy .,a buddy was beaten by a parent .
the adult teaches the friend .,the friend is taught by the adult .,a parent beat a buddy .,a buddy was beaten by a parent .
the man grabbed the cup .,the cup was grabbed by the man .,an actor wants a tea .,a tea is wanted by an actor .
the man prepared the coffee .,the coffee was prepared by the man .,an actor wants a tea .,a tea is wanted by an actor .
the actress broke the cup .,the cup was broken by the actress .,an actor wants a tea .,a tea is wanted by an actor .
the man destroyed the coffee .,the coffee was destroyed by the man .,an actor wants a tea .,a tea is wanted by an actor .
the actress wrapped the bag .,the bag was wrapped by the actress .,an actor wants a tea .,a tea is wanted by an actor .
the actress discovered the cup .,the cup was discovered by the actress .,an actor wants a tea .,a tea is wanted by an actor .
the singer described the pot .,the pot was described by the singer .,an actor wants a tea .,a tea is wanted by an actor .
the man forgot the coffee .,the coffee was forgotten by the man .,an actor wants a tea .,a tea is wanted by an actor .
the singer purchased the coffee .,the coffee was purchased by the singer .,an actor wants a tea .,a tea is wanted by an actor .
the actress left the pot .,the pot was left by the actress .,an actor wants a tea .,a tea is wanted by an actor .
the woman hurts the business .,the business is hurt by the woman .,a secretary judged a company .,a company was judged by a secretary .
the girl asks the corporation .,the corporation is asked by the girl .,a secretary judged a company .,a company was judged by a secretary .
the girl forgives the corporation .,the corporation is forgiven by the girl .,a secretary judged a company .,a company was judged by a secretary .
the girl leads the business .,the business is led by the girl .,a secretary judged a company .,a company was judged by a secretary .
the worker chases the business .,the business is chased by the worker .,a secretary judged a company .,a company was judged by a secretary .
the worker asks the business .,the business is asked by the worker .,a secretary judged a company .,a company was judged by a secretary .
the lady hurts the corporation .,the corporation is hurt by the lady .,a secretary judged a company .,a company was judged by a secretary .
the employee joins the corporation .,the corporation is joined by the employee .,a secretary judged a company .,a company was judged by a secretary .
the lady leads the business .,the business is led by the lady .,a secretary judged a company .,a company was judged by a secretary .
the woman joins the business .,the business is joined by the woman .,a secretary judged a company .,a company was judged by a secretary .
an adult joined a company .,a company was joined by an adult .,the kid chases the corporation .,the corporation is chased by the kid .
a daughter joined a company .,a company was joined by a daughter .,the kid chases the corporation .,the corporation is chased by the kid .
an adult bothered a company .,a company was bothered by an adult .,the kid chases the corporation .,the corporation is chased by the kid .
a child led a company .,a company was led by a child .,the kid chases the corporation .,the corporation is chased by the kid .
a daughter asked a business .,a business was asked by a daughter .,the kid chases the corporation .,the corporation is chased by the kid .
a boy led a company .,a company was led by a boy .,the kid chases the corporation .,the corporation is chased by the kid .
a daughter bothered a company .,a company was bothered by a daughter .,the kid chases the corporation .,the corporation is chased by the kid .
a daughter judged a business .,a business was judged by a daughter .,the kid chases the corporation .,the corporation is chased by the kid .
a mother joined a business .,a business was joined by a mother .,the kid chases the corporation .,the corporation is chased by the kid .
a child forgave a company .,a company was forgiven by a child .,the kid chases the corporation .,the corporation is chased by the kid .
a lawyer chased an army .,an army was chased by a lawyer .,the doctor raises the soldier .,the soldier is raised by the doctor .
a scientist carried a gun .,a gun was carried by a scientist .,the doctor raises the soldier .,the soldier is raised by the doctor .
a lawyer chased an army .,an army was chased by a lawyer .,the doctor raises the soldier .,the soldier is raised by the doctor .
a scientist killed a man .,a man was killed by a scientist .,the doctor raises the soldier .,the soldier is raised by the doctor .
a scientist chased a boy .,a boy was chased by a scientist .,the doctor raises the soldier .,the soldier is raised by the doctor .
a physician caught a gun .,a gun was caught by a physician .,the doctor raises the soldier .,the soldier is raised by the doctor .
a nurse kissed a man .,a man was kissed by a nurse .,the doctor raises the soldier .,the soldier is raised by the doctor .
a physician discovered a gun .,a gun was discovered by a physician .,the doctor raises the soldier .,the soldier is raised by the doctor .
a physician dragged a boy .,a boy was dragged by a physician .,the doctor raises the soldier .,the soldier is raised by the doctor .
a professor dragged a gun .,a gun was dragged by a professor .,the doctor raises the soldier .,the soldier is raised by the doctor .
the aunt teaches the soldier .,the soldier is taught by the aunt .,a cousin chased an army .,an army was chased by a cousin .
the aunt comforts the colonel .,the colonel is comforted by the aunt .,a cousin chased an army .,an army was chased by a cousin .
the uncle hurries the colonel .,the colonel is hurried by the uncle .,a cousin chased an army .,an army was chased by a cousin .
the aunt kisses the colonel .,the colonel is kissed by the aunt .,a cousin chased an army .,an army was chased by a cousin .
the brother asks the colonel .,the colonel is asked by the brother .,a cousin chased an army .,an army was chased by a cousin .
the brother kisses the soldier .,the soldier is kissed by the brother .,a cousin chased an army .,an army was chased by a cousin .
the aunt embraces the colonel .,the colonel is embraced by the aunt .,a cousin chased an army .,an army was chased by a cousin .
the uncle helps the colonel .,the colonel is helped by the uncle .,a cousin chased an army .,an army was chased by a cousin .
the aunt grabs the colonel .,the colonel is grabbed by the aunt .,a cousin chased an army .,an army was chased by a cousin .
the friend teaches the colonel .,the colonel is taught by the friend .,a cousin chased an army .,an army was chased by a cousin .
the scientist prepares the guitar .,the guitar is prepared by the scientist .,a professor killed a singer .,a singer was killed by a professor .
the doctor selects the guitar .,the guitar is selected by the doctor .,a professor killed a singer .,a singer was killed by a professor .
the student helps the actor .,the actor is helped by the student .,a professor killed a singer .,a singer was killed by a professor .
the student leads the band .,the band is led by the student .,a professor killed a singer .,a singer was killed by a professor .
the doctor describes the guitar .,the guitar is described by the doctor .,a professor killed a singer .,a singer was killed by a professor .
the scientist accepts the guitar .,the guitar is accepted by the scientist .,a professor killed a singer .,a singer was killed by a professor .
the student breaks the guitar .,the guitar is broken by the student .,a professor killed a singer .,a singer was killed by a professor .
the student accepts the guitar .,the guitar is accepted by the student .,a professor killed a singer .,a singer was killed by a professor .
the doctor chases the actor .,the actor is chased by the doctor .,a professor killed a singer .,a singer was killed by a professor .
the student judges the writer .,the writer is judged by the student .,a professor killed a singer .,a singer was killed by a professor .
a priest wrapped a guitar .,a guitar was wrapped by a priest .,the minister asks the band .,the band is asked by the minister .
a priest raised a singer .,a singer was raised by a priest .,the minister asks the band .,the band is asked by the minister .
a priest accepted a guitar .,a guitar was accepted by a priest .,the minister asks the band .,the band is asked by the minister .
a father hurt a singer .,a singer was hurt by a father .,the minister asks the band .,the band is asked by the minister .
a priest raised a guitar .,a guitar was raised by a priest .,the minister asks the band .,the band is asked by the minister .
a priest kissed a singer .,a singer was kissed by a priest .,the minister asks the band .,the band is asked by the minister .
a father punched a singer .,a singer was punched by a father .,the minister asks the band .,the band is asked by the minister .
a priest beat a singer .,a singer was beaten by a priest .,the minister asks the band .,the band is asked by the minister .
a father joined a singer .,a singer was joined by a father .,the minister asks the band .,the band is asked by the minister .
a father beat a singer .,a singer was beaten by a father .,the minister asks the band .,the band is asked by the minister .
a leader bothers a company .,a company is bothered by a leader .,the president led the corporation .,the corporation was led by the president .
a mayor forgives a company .,a company is forgiven by a mayor .,the president led the corporation .,the corporation was led by the president .
a mayor hurts a company .,a company is hurt by a mayor .,the president led the corporation .,the corporation was led by the president .
a mayor hurts a business .,a business is hurt by a mayor .,the president led the corporation .,the corporation was led by the president .
a mayor forgives a business .,a business is forgiven by a mayor .,the president led the corporation .,the corporation was led by the president .
a leader chases a company .,a company is chased by a leader .,the president led the corporation .,the corporation was led by the president .
a leader forgives a business .,a business is forgiven by a leader .,the president led the corporation .,the corporation was led by the president .
a mayor bothers a business .,a business is bothered by a mayor .,the president led the corporation .,the corporation was led by the president .
a mayor joins a business .,a business is joined by a mayor .,the president led the corporation .,the corporation was led by the president .
a mayor joins a company .,a company is joined by a mayor .,the president led the corporation .,the corporation was led by the president .
a student asked a doctor .,a doctor was asked by a student .,the professor hurts the physician .,the physician is hurt by the professor .
a scientist surprised a doctor .,a doctor was surprised by a scientist .,the professor hurts the physician .,the physician is hurt by the professor .
a student asked a doctor .,a doctor was asked by a student .,the professor hurts the physician .,the physician is hurt by the professor .
a scientist washed a doctor .,a doctor was washed by a scientist .,the professor hurts the physician .,the physician is hurt by the professor .
a student chased a doctor .,a doctor was chased by a student .,the professor hurts the physician .,the physician is hurt by the professor .
a student followed a doctor .,a doctor was followed by a student .,the professor hurts the physician .,the physician is hurt by the professor .
a student caught a doctor .,a doctor was caught by a student .,the professor hurts the physician .,the physician is hurt by the professor .
a scientist followed a doctor .,a doctor was followed by a scientist .,the professor hurts the physician .,the physician is hurt by the professor .
a scientist chased a doctor .,a doctor was chased by a scientist .,the professor hurts the physician .,the physician is hurt by the professor .
a scientist chased a doctor .,a doctor was chased by a scientist .,the professor hurts the physician .,the physician is hurt by the professor .
the child wraps the bowl .,the bowl is wrapped by the child .,a boy tasted a salad .,a salad was tasted by a boy .
the friend forgets the bowl .,the bowl is forgotten by the friend .,a boy tasted a salad .,a salad was tasted by a boy .
the man collects the bowl .,the bowl is collected by the man .,a boy tasted a salad .,a salad was tasted by a boy .
the soldier uses the bowl .,the bowl is used by the soldier .,a boy tasted a salad .,a salad was tasted by a boy .
the son raises the bowl .,the bowl is raised by the son .,a boy tasted a salad .,a salad was tasted by a boy .
the soldier leaves the bowl .,the bowl is left by the soldier .,a boy tasted a salad .,a salad was tasted by a boy .
the child prepares the bowl .,the bowl is prepared by the child .,a boy tasted a salad .,a salad was tasted by a boy .
the child uses the bowl .,the bowl is used by the child .,a boy tasted a salad .,a salad was tasted by a boy .
the son accepts the bowl .,the bowl is accepted by the son .,a boy tasted a salad .,a salad was tasted by a boy .
