ppo, pdo, tpo, tdo
a nurse caught a coat for an attorney .,a nurse caught an attorney a coat .,the doctor took the jacket to the lawyer .,the doctor took the lawyer the jacket .
a nurse purchased a coat for an attorney .,a nurse purchased an attorney a coat .,the doctor took the jacket to the lawyer .,the doctor took the lawyer the jacket .
a professor caught a coat for an attorney .,a professor caught an attorney a coat .,the doctor took the jacket to the lawyer .,the doctor took the lawyer the jacket .
a physician caught a button for an attorney .,a physician caught an attorney a button .,the doctor took the jacket to the lawyer .,the doctor took the lawyer the jacket .
a nurse caught a button for an attorney .,a nurse caught an attorney a button .,the doctor took the jacket to the lawyer .,the doctor took the lawyer the jacket .
a physician caught a coat for an attorney .,a physician caught an attorney a coat .,the doctor took the jacket to the lawyer .,the doctor took the lawyer the jacket .
a nurse bought a button for an attorney .,a nurse bought an attorney a button .,the doctor took the jacket to the lawyer .,the doctor took the lawyer the jacket .
a nurse caught a button for an attorney .,a nurse caught an attorney a button .,the doctor took the jacket to the lawyer .,the doctor took the lawyer the jacket .
the employee took the jacket to the scientist .,the employee took the scientist the jacket .,a manager caught a button for a doctor .,a manager caught a doctor a button .
the employee sold the coat to the professor .,the employee sold the professor the coat .,a manager caught a button for a doctor .,a manager caught a doctor a button .
the leader gave the coat to the physician .,the leader gave the physician the coat .,a manager caught a button for a doctor .,a manager caught a doctor a button .
the worker took the coat to the physician .,the worker took the physician the coat .,a manager caught a button for a doctor .,a manager caught a doctor a button .
the worker took the jacket to the scientist .,the worker took the scientist the jacket .,a manager caught a button for a doctor .,a manager caught a doctor a button .
the worker sold the jacket to the physician .,the worker sold the physician the jacket .,a manager caught a button for a doctor .,a manager caught a doctor a button .
the employee took the jacket to the scientist .,the employee took the scientist the jacket .,a manager caught a button for a doctor .,a manager caught a doctor a button .
the leader took the coat to the physician .,the leader took the physician the coat .,a manager caught a button for a doctor .,a manager caught a doctor a button .
the leader took the jacket to the physician .,the leader took the physician the jacket .,a manager caught a button for a doctor .,a manager caught a doctor a button .
the worker took the coat to the nurse .,the worker took the nurse the coat .,a manager caught a button for a doctor .,a manager caught a doctor a button .
a girl took a computer to a writer .,a girl took a writer a computer .,the friend caught the key for the reader .,the friend caught the reader the key .
a buddy took a computer to a professor .,a buddy took a professor a computer .,the friend caught the key for the reader .,the friend caught the reader the key .
a husband gave a computer to a student .,a husband gave a student a computer .,the friend caught the key for the reader .,the friend caught the reader the key .
a cousin took a computer to a writer .,a cousin took a writer a computer .,the friend caught the key for the reader .,the friend caught the reader the key .
a cousin brought a computer to an author .,a cousin brought an author a computer .,the friend caught the key for the reader .,the friend caught the reader the key .
a brother took a computer to a student .,a brother took a student a computer .,the friend caught the key for the reader .,the friend caught the reader the key .
a partner took a computer to a professor .,a partner took a professor a computer .,the friend caught the key for the reader .,the friend caught the reader the key .
a husband took a computer to a writer .,a husband took a writer a computer .,the friend caught the key for the reader .,the friend caught the reader the key .
a boy took a computer to a writer .,a boy took a writer a computer .,the friend caught the key for the reader .,the friend caught the reader the key .
a husband took a computer to a professor .,a husband took a professor a computer .,the friend caught the key for the reader .,the friend caught the reader the key .
the adult caught the hat for the leader .,the adult caught the leader the hat .,a father took a coat to a mayor .,a father took a mayor a coat .
the parent caught the hat for the leader .,the parent caught the leader the hat .,a father took a coat to a mayor .,a father took a mayor a coat .
the uncle caught the jacket for the chief .,the uncle caught the chief the jacket .,a father took a coat to a mayor .,a father took a mayor a coat .
the minister bought the button for the man .,the minister bought the man the button .,a father took a coat to a mayor .,a father took a mayor a coat .
the parent purchased the jacket for the president .,the parent purchased the president the jacket .,a father took a coat to a mayor .,a father took a mayor a coat .
the mother purchased the button for the man .,the mother purchased the man the button .,a father took a coat to a mayor .,a father took a mayor a coat .
the man bought the hat for the chief .,the man bought the chief the hat .,a father took a coat to a mayor .,a father took a mayor a coat .
the brother bought the jacket for the chief .,the brother bought the chief the jacket .,a father took a coat to a mayor .,a father took a mayor a coat .
the minister caught the hat for the man .,the minister caught the man the hat .,a father took a coat to a mayor .,a father took a mayor a coat .
the son caught the jacket for the leader .,the son caught the leader the jacket .,a father took a coat to a mayor .,a father took a mayor a coat .
the mother sent the glass to the corporation .,the mother sent the corporation the glass .,a parent purchased a juice for a company .,a parent purchased a company a juice .
the teacher took the glass to the guest .,the teacher took the guest the glass .,a parent purchased a juice for a company .,a parent purchased a company a juice .
the mother gave the glass to the business .,the mother gave the business the glass .,a parent purchased a juice for a company .,a parent purchased a company a juice .
the child took the glass to the friend .,the child took the friend the glass .,a parent purchased a juice for a company .,a parent purchased a company a juice .
the teacher gave the glass to the guest .,the teacher gave the guest the glass .,a parent purchased a juice for a company .,a parent purchased a company a juice .
the mother took the glass to the friend .,the mother took the friend the glass .,a parent purchased a juice for a company .,a parent purchased a company a juice .
the child brought the glass to the corporation .,the child brought the corporation the glass .,a parent purchased a juice for a company .,a parent purchased a company a juice .
the adult sent the glass to the business .,the adult sent the business the glass .,a parent purchased a juice for a company .,a parent purchased a company a juice .
the teacher took the glass to the friend .,the teacher took the friend the glass .,a parent purchased a juice for a company .,a parent purchased a company a juice .
the teacher threw the glass to the friend .,the teacher threw the friend the glass .,a parent purchased a juice for a company .,a parent purchased a company a juice .
a man left a cup for a singer .,a man left a singer a cup .,the uncle sold the coffee to the actor .,the uncle sold the actor the coffee .
an attorney delivered a tea for a singer .,an attorney delivered a singer a tea .,the uncle sold the coffee to the actor .,the uncle sold the actor the coffee .
an aunt caught a cup for an actress .,an aunt caught an actress a cup .,the uncle sold the coffee to the actor .,the uncle sold the actor the coffee .
a cousin got a tea for a man .,a cousin got a man a tea .,the uncle sold the coffee to the actor .,the uncle sold the actor the coffee .
a father delivered a cup for an actress .,a father delivered an actress a cup .,the uncle sold the coffee to the actor .,the uncle sold the actor the coffee .
a cousin caught a cup for a man .,a cousin caught a man a cup .,the uncle sold the coffee to the actor .,the uncle sold the actor the coffee .
a father delivered a cup for a singer .,a father delivered a singer a cup .,the uncle sold the coffee to the actor .,the uncle sold the actor the coffee .
a father caught a cup for a man .,a father caught a man a cup .,the uncle sold the coffee to the actor .,the uncle sold the actor the coffee .
a father delivered a tea for an actress .,a father delivered an actress a tea .,the uncle sold the coffee to the actor .,the uncle sold the actor the coffee .
an aunt caught a cup for a singer .,an aunt caught a singer a cup .,the uncle sold the coffee to the actor .,the uncle sold the actor the coffee .
a mother got a chocolate for a leader .,a mother got a leader a chocolate .,the kid sold the candy to the band .,the kid sold the band the candy .
a daughter delivered a chocolate for a leader .,a daughter delivered a leader a chocolate .,the kid sold the candy to the band .,the kid sold the band the candy .
a boy got a chocolate for a singer .,a boy got a singer a chocolate .,the kid sold the candy to the band .,the kid sold the band the candy .
a child delivered a chocolate for a leader .,a child delivered a leader a chocolate .,the kid sold the candy to the band .,the kid sold the band the candy .
a mother got a chocolate for a leader .,a mother got a leader a chocolate .,the kid sold the candy to the band .,the kid sold the band the candy .
a mother delivered a chocolate for a singer .,a mother delivered a singer a chocolate .,the kid sold the candy to the band .,the kid sold the band the candy .
a daughter delivered a chocolate for a leader .,a daughter delivered a leader a chocolate .,the kid sold the candy to the band .,the kid sold the band the candy .
a child kept a chocolate for a leader .,a child kept a leader a chocolate .,the kid sold the candy to the band .,the kid sold the band the candy .
an adult delivered a chocolate for a singer .,an adult delivered a singer a chocolate .,the kid sold the candy to the band .,the kid sold the band the candy .
a daughter delivered a chocolate for a leader .,a daughter delivered a leader a chocolate .,the kid sold the candy to the band .,the kid sold the band the candy .
a sheriff threw a glass to a doctor .,a sheriff threw a doctor a glass .,the cop got the crystal for the physician .,the cop got the physician the crystal .
a sheriff threw a glass to a doctor .,a sheriff threw a doctor a glass .,the cop got the crystal for the physician .,the cop got the physician the crystal .
a sheriff sold a ball to a doctor .,a sheriff sold a doctor a ball .,the cop got the crystal for the physician .,the cop got the physician the crystal .
a sheriff threw a ball to a doctor .,a sheriff threw a doctor a ball .,the cop got the crystal for the physician .,the cop got the physician the crystal .
a sheriff threw a glass to a doctor .,a sheriff threw a doctor a glass .,the cop got the crystal for the physician .,the cop got the physician the crystal .
a sheriff threw a glass to a doctor .,a sheriff threw a doctor a glass .,the cop got the crystal for the physician .,the cop got the physician the crystal .
a sheriff sold a glass to a doctor .,a sheriff sold a doctor a glass .,the cop got the crystal for the physician .,the cop got the physician the crystal .
a sheriff threw a ball to a doctor .,a sheriff threw a doctor a ball .,the cop got the crystal for the physician .,the cop got the physician the crystal .
a sheriff sold a ball to a doctor .,a sheriff sold a doctor a ball .,the cop got the crystal for the physician .,the cop got the physician the crystal .
a sheriff threw a glass to a doctor .,a sheriff threw a doctor a glass .,the cop got the crystal for the physician .,the cop got the physician the crystal .
the friend caught the ball for the champion .,the friend caught the champion the ball .,a husband gave a crystal to a hero .,a husband gave a hero a crystal .
the friend bought the ball for the man .,the friend bought the man the ball .,a husband gave a crystal to a hero .,a husband gave a hero a crystal .
the wife caught the glass for the winner .,the wife caught the winner the glass .,a husband gave a crystal to a hero .,a husband gave a hero a crystal .
the man purchased the ball for the champion .,the man purchased the champion the ball .,a husband gave a crystal to a hero .,a husband gave a hero a crystal .
the friend left the glass for the champion .,the friend left the champion the glass .,a husband gave a crystal to a hero .,a husband gave a hero a crystal .
the man caught the ball for the champion .,the man caught the champion the ball .,a husband gave a crystal to a hero .,a husband gave a hero a crystal .
the man caught the glass for the winner .,the man caught the winner the glass .,a husband gave a crystal to a hero .,a husband gave a hero a crystal .
the friend left the glass for the man .,the friend left the man the glass .,a husband gave a crystal to a hero .,a husband gave a hero a crystal .
the wife bought the glass for the champion .,the wife bought the champion the glass .,a husband gave a crystal to a hero .,a husband gave a hero a crystal .
the wife caught the ball for the winner .,the wife caught the winner the ball .,a husband gave a crystal to a hero .,a husband gave a hero a crystal .
a king threw a machine to a wife .,a king threw a wife a machine .,the bishop got the computer for the husband .,the bishop got the husband the computer .
a priest threw a key to a wife .,a priest threw a wife a key .,the bishop got the computer for the husband .,the bishop got the husband the computer .
a priest threw a machine to a wife .,a priest threw a wife a machine .,the bishop got the computer for the husband .,the bishop got the husband the computer .
a priest sold a machine to a friend .,a priest sold a friend a machine .,the bishop got the computer for the husband .,the bishop got the husband the computer .
a priest threw a key to a wife .,a priest threw a wife a key .,the bishop got the computer for the husband .,the bishop got the husband the computer .
a priest sold a key to a wife .,a priest sold a wife a key .,the bishop got the computer for the husband .,the bishop got the husband the computer .
a king sold a key to a wife .,a king sold a wife a key .,the bishop got the computer for the husband .,the bishop got the husband the computer .
a king sold a machine to a man .,a king sold a man a machine .,the bishop got the computer for the husband .,the bishop got the husband the computer .
a king threw a key to a wife .,a king threw a wife a key .,the bishop got the computer for the husband .,the bishop got the husband the computer .
a priest sold a key to a wife .,a priest sold a wife a key .,the bishop got the computer for the husband .,the bishop got the husband the computer .
the sheriff sent the engine to the business .,the sheriff sent the business the engine .,a cop kept a motor for a corporation .,a cop kept a corporation a motor .
the sheriff brought the engine to the business .,the sheriff brought the business the engine .,a cop kept a motor for a corporation .,a cop kept a corporation a motor .
the sheriff brought the engine to the business .,the sheriff brought the business the engine .,a cop kept a motor for a corporation .,a cop kept a corporation a motor .
the sheriff sold the engine to the company .,the sheriff sold the company the engine .,a cop kept a motor for a corporation .,a cop kept a corporation a motor .
the sheriff brought the engine to the business .,the sheriff brought the business the engine .,a cop kept a motor for a corporation .,a cop kept a corporation a motor .
the sheriff sent the engine to the company .,the sheriff sent the company the engine .,a cop kept a motor for a corporation .,a cop kept a corporation a motor .
the sheriff sold the engine to the company .,the sheriff sold the company the engine .,a cop kept a motor for a corporation .,a cop kept a corporation a motor .
the sheriff brought the engine to the business .,the sheriff brought the business the engine .,a cop kept a motor for a corporation .,a cop kept a corporation a motor .
the sheriff brought the engine to the business .,the sheriff brought the business the engine .,a cop kept a motor for a corporation .,a cop kept a corporation a motor .
the sheriff brought the engine to the business .,the sheriff brought the business the engine .,a cop kept a motor for a corporation .,a cop kept a corporation a motor .
the father left the tea for the nurse .,the father left the nurse the tea .,a daughter sent a coffee to a scientist .,a daughter sent a scientist a coffee .
the wife purchased the tea for the doctor .,the wife purchased the doctor the tea .,a daughter sent a coffee to a scientist .,a daughter sent a scientist a coffee .
the son bought the cup for the nurse .,the son bought the nurse the cup .,a daughter sent a coffee to a scientist .,a daughter sent a scientist a coffee .
the brother bought the cup for the doctor .,the brother bought the doctor the cup .,a daughter sent a coffee to a scientist .,a daughter sent a scientist a coffee .
the son caught the cup for the nurse .,the son caught the nurse the cup .,a daughter sent a coffee to a scientist .,a daughter sent a scientist a coffee .
the girl bought the tea for the doctor .,the girl bought the doctor the tea .,a daughter sent a coffee to a scientist .,a daughter sent a scientist a coffee .
the wife left the cup for the nurse .,the wife left the nurse the cup .,a daughter sent a coffee to a scientist .,a daughter sent a scientist a coffee .
the mother caught the cup for the nurse .,the mother caught the nurse the cup .,a daughter sent a coffee to a scientist .,a daughter sent a scientist a coffee .
the kid caught the cup for the professor .,the kid caught the professor the cup .,a daughter sent a coffee to a scientist .,a daughter sent a scientist a coffee .
the mother bought the tea for the professor .,the mother bought the professor the tea .,a daughter sent a coffee to a scientist .,a daughter sent a scientist a coffee .
a child brought a glass to an adult .,a child brought an adult a glass .,the kid purchased the juice for the father .,the kid purchased the father the juice .
a mother took a glass to a son .,a mother took a son a glass .,the kid purchased the juice for the father .,the kid purchased the father the juice .
an adult took a glass to a mother .,an adult took a mother a glass .,the kid purchased the juice for the father .,the kid purchased the father the juice .
a brother threw a glass to an adult .,a brother threw an adult a glass .,the kid purchased the juice for the father .,the kid purchased the father the juice .
a child took a glass to a priest .,a child took a priest a glass .,the kid purchased the juice for the father .,the kid purchased the father the juice .
a brother took a glass to a priest .,a brother took a priest a glass .,the kid purchased the juice for the father .,the kid purchased the father the juice .
a daughter took a glass to a brother .,a daughter took a brother a glass .,the kid purchased the juice for the father .,the kid purchased the father the juice .
a cousin threw a glass to a man .,a cousin threw a man a glass .,the kid purchased the juice for the father .,the kid purchased the father the juice .
a boy took a glass to a son .,a boy took a son a glass .,the kid purchased the juice for the father .,the kid purchased the father the juice .
a boy took a glass to a parent .,a boy took a parent a glass .,the kid purchased the juice for the father .,the kid purchased the father the juice .
the mother got the machine for the president .,the mother got the president the machine .,a daughter threw a gun to a candidate .,a daughter threw a candidate a gun .
the kid got the machine for the winner .,the kid got the winner the machine .,a daughter threw a gun to a candidate .,a daughter threw a candidate a gun .
the mother delivered the machine for the president .,the mother delivered the president the machine .,a daughter threw a gun to a candidate .,a daughter threw a candidate a gun .
the father left the knife for the president .,the father left the president the knife .,a daughter threw a gun to a candidate .,a daughter threw a candidate a gun .
the father bought the machine for the winner .,the father bought the winner the machine .,a daughter threw a gun to a candidate .,a daughter threw a candidate a gun .
the son purchased the knife for the president .,the son purchased the president the knife .,a daughter threw a gun to a candidate .,a daughter threw a candidate a gun .
the father kept the machine for the president .,the father kept the president the machine .,a daughter threw a gun to a candidate .,a daughter threw a candidate a gun .
the brother got the machine for the winner .,the brother got the winner the machine .,a daughter threw a gun to a candidate .,a daughter threw a candidate a gun .
the wife purchased the machine for the president .,the wife purchased the president the machine .,a daughter threw a gun to a candidate .,a daughter threw a candidate a gun .
the child left the machine for the winner .,the child left the winner the machine .,a daughter threw a gun to a candidate .,a daughter threw a candidate a gun .
an attorney threw a coffee to a president .,an attorney threw a president a coffee .,the lawyer bought the tea for the leader .,the lawyer bought the leader the tea .
an attorney brought a cup to a band .,an attorney brought a band a cup .,the lawyer bought the tea for the leader .,the lawyer bought the leader the tea .
an attorney threw a cup to a manager .,an attorney threw a manager a cup .,the lawyer bought the tea for the leader .,the lawyer bought the leader the tea .
a doctor sent a coffee to a manager .,a doctor sent a manager a coffee .,the lawyer bought the tea for the leader .,the lawyer bought the leader the tea .
an attorney gave a pot to a band .,an attorney gave a band a pot .,the lawyer bought the tea for the leader .,the lawyer bought the leader the tea .
an attorney took a pot to a colonel .,an attorney took a colonel a pot .,the lawyer bought the tea for the leader .,the lawyer bought the leader the tea .
a doctor gave a coffee to a band .,a doctor gave a band a coffee .,the lawyer bought the tea for the leader .,the lawyer bought the leader the tea .
a doctor sent a coffee to a band .,a doctor sent a band a coffee .,the lawyer bought the tea for the leader .,the lawyer bought the leader the tea .
an attorney took a pot to a man .,an attorney took a man a pot .,the lawyer bought the tea for the leader .,the lawyer bought the leader the tea .
a doctor gave a coffee to a band .,a doctor gave a band a coffee .,the lawyer bought the tea for the leader .,the lawyer bought the leader the tea .
an adult threw a motor to a mother .,an adult threw a mother a motor .,the child delivered the engine for the daughter .,the child delivered the daughter the engine .
a son threw a machine to a brother .,a son threw a brother a machine .,the child delivered the engine for the daughter .,the child delivered the daughter the engine .
a mother threw a machine to a girl .,a mother threw a girl a machine .,the child delivered the engine for the daughter .,the child delivered the daughter the engine .
a boy threw a machine to a kid .,a boy threw a kid a machine .,the child delivered the engine for the daughter .,the child delivered the daughter the engine .
a man sold a machine to a mother .,a man sold a mother a machine .,the child delivered the engine for the daughter .,the child delivered the daughter the engine .
an adult sold a machine to a girl .,an adult sold a girl a machine .,the child delivered the engine for the daughter .,the child delivered the daughter the engine .
a son sold a machine to a girl .,a son sold a girl a machine .,the child delivered the engine for the daughter .,the child delivered the daughter the engine .
a man threw a machine to a brother .,a man threw a brother a machine .,the child delivered the engine for the daughter .,the child delivered the daughter the engine .
a son threw a motor to a father .,a son threw a father a motor .,the child delivered the engine for the daughter .,the child delivered the daughter the engine .
a girl threw a machine to a father .,a girl threw a father a machine .,the child delivered the engine for the daughter .,the child delivered the daughter the engine .
the kid took the guitar to the brother .,the kid took the brother the guitar .,a child caught an instrument for a father .,a child caught a father an instrument .
the parent sent the guitar to the uncle .,the parent sent the uncle the guitar .,a child caught an instrument for a father .,a child caught a father an instrument .
the boy sold the guitar to the adult .,the boy sold the adult the guitar .,a child caught an instrument for a father .,a child caught a father an instrument .
the man took the guitar to the son .,the man took the son the guitar .,a child caught an instrument for a father .,a child caught a father an instrument .
the girl sent the guitar to the parent .,the girl sent the parent the guitar .,a child caught an instrument for a father .,a child caught a father an instrument .
the man took the guitar to the uncle .,the man took the uncle the guitar .,a child caught an instrument for a father .,a child caught a father an instrument .
the adult sent the guitar to the man .,the adult sent the man the guitar .,a child caught an instrument for a father .,a child caught a father an instrument .
the son took the guitar to the priest .,the son took the priest the guitar .,a child caught an instrument for a father .,a child caught a father an instrument .
the daughter took the guitar to the minister .,the daughter took the minister the guitar .,a child caught an instrument for a father .,a child caught a father an instrument .
the adult took the guitar to the daughter .,the adult took the daughter the guitar .,a child caught an instrument for a father .,a child caught a father an instrument .
a chief threw a coffee to a father .,a chief threw a father a coffee .,the captain bought the tea for the uncle .,the captain bought the uncle the tea .
a pilot took a pot to a man .,a pilot took a man a pot .,the captain bought the tea for the uncle .,the captain bought the uncle the tea .
a leader gave a coffee to a cousin .,a leader gave a cousin a coffee .,the captain bought the tea for the uncle .,the captain bought the uncle the tea .
a leader threw a cup to a cousin .,a leader threw a cousin a cup .,the captain bought the tea for the uncle .,the captain bought the uncle the tea .
a pilot gave a coffee to an attorney .,a pilot gave an attorney a coffee .,the captain bought the tea for the uncle .,the captain bought the uncle the tea .
a leader brought a coffee to a man .,a leader brought a man a coffee .,the captain bought the tea for the uncle .,the captain bought the uncle the tea .
a pilot threw a coffee to a man .,a pilot threw a man a coffee .,the captain bought the tea for the uncle .,the captain bought the uncle the tea .
a colonel threw a coffee to a cousin .,a colonel threw a cousin a coffee .,the captain bought the tea for the uncle .,the captain bought the uncle the tea .
a chief took a cup to a father .,a chief took a father a cup .,the captain bought the tea for the uncle .,the captain bought the uncle the tea .
a chief took a bag to a man .,a chief took a man a bag .,the captain bought the tea for the uncle .,the captain bought the uncle the tea .
a man sold a chocolate to a son .,a man sold a son a chocolate .,the guy left the candy for the child .,the guy left the child the candy .
a boy brought a chocolate to an adult .,a boy brought an adult a chocolate .,the guy left the candy for the child .,the guy left the child the candy .
a man gave a chocolate to a girl .,a man gave a girl a chocolate .,the guy left the candy for the child .,the guy left the child the candy .
a man threw a chocolate to an adult .,a man threw an adult a chocolate .,the guy left the candy for the child .,the guy left the child the candy .
a girl gave a chocolate to a mother .,a girl gave a mother a chocolate .,the guy left the candy for the child .,the guy left the child the candy .
a boy sold a chocolate to a girl .,a boy sold a girl a chocolate .,the guy left the candy for the child .,the guy left the child the candy .
a boy threw a chocolate to a daughter .,a boy threw a daughter a chocolate .,the guy left the candy for the child .,the guy left the child the candy .
a man sold a chocolate to a son .,a man sold a son a chocolate .,the guy left the candy for the child .,the guy left the child the candy .
a girl gave a chocolate to a man .,a girl gave a man a chocolate .,the guy left the candy for the child .,the guy left the child the candy .
a partner threw a chocolate to a son .,a partner threw a son a chocolate .,the guy left the candy for the child .,the guy left the child the candy .
a friend bought a cup for a man .,a friend bought a man a cup .,the guest brought the coffee to the child .,the guest brought the child the coffee .
a friend left a tea for a daughter .,a friend left a daughter a tea .,the guest brought the coffee to the child .,the guest brought the child the coffee .
a friend left a cup for a daughter .,a friend left a daughter a cup .,the guest brought the coffee to the child .,the guest brought the child the coffee .
a friend left a tea for a daughter .,a friend left a daughter a tea .,the guest brought the coffee to the child .,the guest brought the child the coffee .
a friend bought a tea for an adult .,a friend bought an adult a tea .,the guest brought the coffee to the child .,the guest brought the child the coffee .
a friend bought a tea for a parent .,a friend bought a parent a tea .,the guest brought the coffee to the child .,the guest brought the child the coffee .
a friend bought a tea for a boy .,a friend bought a boy a tea .,the guest brought the coffee to the child .,the guest brought the child the coffee .
a friend caught a cup for a boy .,a friend caught a boy a cup .,the guest brought the coffee to the child .,the guest brought the child the coffee .
a friend left a cup for a girl .,a friend left a girl a cup .,the guest brought the coffee to the child .,the guest brought the child the coffee .
a friend bought a tea for a parent .,a friend bought a parent a tea .,the guest brought the coffee to the child .,the guest brought the child the coffee .
the student took the gun to the cousin .,the student took the cousin the gun .,a teacher caught a knife for an uncle .,a teacher caught an uncle a knife .
the parent took the gun to the father .,the parent took the father the gun .,a teacher caught a knife for an uncle .,a teacher caught an uncle a knife .
the professor took the gun to the father .,the professor took the father the gun .,a teacher caught a knife for an uncle .,a teacher caught an uncle a knife .
the friend took the gun to the cousin .,the friend took the cousin the gun .,a teacher caught a knife for an uncle .,a teacher caught an uncle a knife .
the friend took the gun to the father .,the friend took the father the gun .,a teacher caught a knife for an uncle .,a teacher caught an uncle a knife .
the parent brought the gun to the aunt .,the parent brought the aunt the gun .,a teacher caught a knife for an uncle .,a teacher caught an uncle a knife .
the professor took the gun to the man .,the professor took the man the gun .,a teacher caught a knife for an uncle .,a teacher caught an uncle a knife .
the student took the gun to the man .,the student took the man the gun .,a teacher caught a knife for an uncle .,a teacher caught an uncle a knife .
the student sold the gun to the aunt .,the student sold the aunt the gun .,a teacher caught a knife for an uncle .,a teacher caught an uncle a knife .
the parent sent the gun to the attorney .,the parent sent the attorney the gun .,a teacher caught a knife for an uncle .,a teacher caught an uncle a knife .
a father caught a button for a doctor .,a father caught a doctor a button .,the uncle took the jacket to the lawyer .,the uncle took the lawyer the jacket .
a man caught a button for a doctor .,a man caught a doctor a button .,the uncle took the jacket to the lawyer .,the uncle took the lawyer the jacket .
a father caught a button for a doctor .,a father caught a doctor a button .,the uncle took the jacket to the lawyer .,the uncle took the lawyer the jacket .
a father purchased a button for a doctor .,a father purchased a doctor a button .,the uncle took the jacket to the lawyer .,the uncle took the lawyer the jacket .
a father purchased a coat for a doctor .,a father purchased a doctor a coat .,the uncle took the jacket to the lawyer .,the uncle took the lawyer the jacket .
an attorney caught a button for a doctor .,an attorney caught a doctor a button .,the uncle took the jacket to the lawyer .,the uncle took the lawyer the jacket .
an aunt caught a coat for an attorney .,an aunt caught an attorney a coat .,the uncle took the jacket to the lawyer .,the uncle took the lawyer the jacket .
a cousin caught a button for an attorney .,a cousin caught an attorney a button .,the uncle took the jacket to the lawyer .,the uncle took the lawyer the jacket .
a father caught a coat for an attorney .,a father caught an attorney a coat .,the uncle took the jacket to the lawyer .,the uncle took the lawyer the jacket .
a father caught a coat for an attorney .,a father caught an attorney a coat .,the uncle took the jacket to the lawyer .,the uncle took the lawyer the jacket .
the mother bought the glass for the sheriff .,the mother bought the sheriff the glass .,a parent threw a beer to a cop .,a parent threw a cop a beer .
the teacher left the glass for the sheriff .,the teacher left the sheriff the glass .,a parent threw a beer to a cop .,a parent threw a cop a beer .
the mother left the glass for the sheriff .,the mother left the sheriff the glass .,a parent threw a beer to a cop .,a parent threw a cop a beer .
the father left the bottle for the sheriff .,the father left the sheriff the bottle .,a parent threw a beer to a cop .,a parent threw a cop a beer .
the adult kept the bottle for the sheriff .,the adult kept the sheriff the bottle .,a parent threw a beer to a cop .,a parent threw a cop a beer .
the teacher bought the bottle for the sheriff .,the teacher bought the sheriff the bottle .,a parent threw a beer to a cop .,a parent threw a cop a beer .
the adult bought the bottle for the sheriff .,the adult bought the sheriff the bottle .,a parent threw a beer to a cop .,a parent threw a cop a beer .
the adult delivered the glass for the sheriff .,the adult delivered the sheriff the glass .,a parent threw a beer to a cop .,a parent threw a cop a beer .
the teacher bought the bottle for the sheriff .,the teacher bought the sheriff the bottle .,a parent threw a beer to a cop .,a parent threw a cop a beer .
the mother kept the glass for the sheriff .,the mother kept the sheriff the glass .,a parent threw a beer to a cop .,a parent threw a cop a beer .
a friend threw a hat to a son .,a friend threw a son a hat .,the guest kept the coat for the boy .,the guest kept the boy the coat .
a friend threw a jacket to a brother .,a friend threw a brother a jacket .,the guest kept the coat for the boy .,the guest kept the boy the coat .
a friend threw a button to a child .,a friend threw a child a button .,the guest kept the coat for the boy .,the guest kept the boy the coat .
a friend sold a jacket to a soldier .,a friend sold a soldier a jacket .,the guest kept the coat for the boy .,the guest kept the boy the coat .
a friend threw a jacket to a man .,a friend threw a man a jacket .,the guest kept the coat for the boy .,the guest kept the boy the coat .
a friend sent a button to a son .,a friend sent a son a button .,the guest kept the coat for the boy .,the guest kept the boy the coat .
a friend threw a hat to a soldier .,a friend threw a soldier a hat .,the guest kept the coat for the boy .,the guest kept the boy the coat .
a friend threw a hat to a guy .,a friend threw a guy a hat .,the guest kept the coat for the boy .,the guest kept the boy the coat .
a friend sent a hat to a guy .,a friend sent a guy a hat .,the guest kept the coat for the boy .,the guest kept the boy the coat .
a friend sold a button to a partner .,a friend sold a partner a button .,the guest kept the coat for the boy .,the guest kept the boy the coat .
a man delivered a tea for a friend .,a man delivered a friend a tea .,the husband sold the cup to the partner .,the husband sold the partner the cup .
a wife caught a plate for a friend .,a wife caught a friend a plate .,the husband sold the cup to the partner .,the husband sold the partner the cup .
a wife kept a glass for a man .,a wife kept a man a glass .,the husband sold the cup to the partner .,the husband sold the partner the cup .
a friend kept a coffee for a boy .,a friend kept a boy a coffee .,the husband sold the cup to the partner .,the husband sold the partner the cup .
a man left a coffee for a guy .,a man left a guy a coffee .,the husband sold the cup to the partner .,the husband sold the partner the cup .
a man kept a glass for a business .,a man kept a business a glass .,the husband sold the cup to the partner .,the husband sold the partner the cup .
a wife got a coffee for a boy .,a wife got a boy a coffee .,the husband sold the cup to the partner .,the husband sold the partner the cup .
a wife caught a glass for a boy .,a wife caught a boy a glass .,the husband sold the cup to the partner .,the husband sold the partner the cup .
a man got a glass for a girl .,a man got a girl a glass .,the husband sold the cup to the partner .,the husband sold the partner the cup .
a man caught a bowl for a buddy .,a man caught a buddy a bowl .,the husband sold the cup to the partner .,the husband sold the partner the cup .
a daughter caught a key for a brother .,a daughter caught a brother a key .,the father gave the computer to the boy .,the father gave the boy the computer .
a man bought a machine for a guy .,a man bought a guy a machine .,the father gave the computer to the boy .,the father gave the boy the computer .
a priest caught a key for a son .,a priest caught a son a key .,the father gave the computer to the boy .,the father gave the boy the computer .
