ppo, pdo, tpo, tdo
a physician gave a chocolate to a singer .,a physician gave a singer a chocolate .,the doctor got the candy for the band .,the doctor got the band the candy .
the physician gave the chocolate to the colonel .,the physician gave the colonel the chocolate .,a doctor got a candy for an army .,a doctor got an army a candy .
a doctor gave a candy to a company .,a doctor gave a company a candy .,the physician got the chocolate for the corporation .,the physician got the corporation the chocolate .
the doctor gave the candy to the corporation .,the doctor gave the corporation the candy .,a physician got a chocolate for a company .,a physician got a company a chocolate .
a doctor gave a chocolate to a company .,a doctor gave a company a chocolate .,the physician got the candy for the corporation .,the physician got the corporation the candy .
the doctor gave the chocolate to the corporation .,the doctor gave the corporation the chocolate .,a physician got a candy for a company .,a physician got a company a candy .
a physician gave a candy to a company .,a physician gave a company a candy .,the doctor got the chocolate for the corporation .,the doctor got the corporation the chocolate .
the physician gave the candy to the corporation .,the physician gave the corporation the candy .,a doctor got a chocolate for a company .,a doctor got a company a chocolate .
the physician gave the chocolate to the company .,the physician gave the company the chocolate .,a doctor got a candy for a corporation .,a doctor got a corporation a candy .
the physician gave the chocolate to the corporation .,the physician gave the corporation the chocolate .,a doctor got a candy for a company .,a doctor got a company a candy .
a doctor gave a tea to a doctor .,a doctor gave a doctor a tea .,the physician got the coffee for the physician .,the physician got the physician the coffee .
a doctor gave a coffee to a doctor .,a doctor gave a doctor a coffee .,the physician got the tea for the physician .,the physician got the physician the tea .
the physician gave the tea to the physician .,the physician gave the physician the tea .,a doctor got a coffee for a doctor .,a doctor got a doctor a coffee .
the physician gave the coffee to the physician .,the physician gave the physician the coffee .,a doctor got a tea for a doctor .,a doctor got a doctor a tea .
a doctor gave a tea to a singer .,a doctor gave a singer a tea .,the physician got the coffee for the band .,the physician got the band the coffee .
the doctor gave the tea to the colonel .,the doctor gave the colonel the tea .,a physician got a coffee for an army .,a physician got an army a coffee .
the doctor gave the coffee to the singer .,the doctor gave the singer the coffee .,a physician got a tea for a band .,a physician got a band a tea .
a doctor gave a coffee to a colonel .,a doctor gave a colonel a coffee .,the physician got the tea for the army .,the physician got the army the tea .
a physician gave a tea to a singer .,a physician gave a singer a tea .,the doctor got the coffee for the band .,the doctor got the band the coffee .
the physician gave the tea to the colonel .,the physician gave the colonel the tea .,a doctor got a coffee for an army .,a doctor got an army a coffee .
a physician gave a coffee to a singer .,a physician gave a singer a coffee .,the doctor got the tea for the band .,the doctor got the band the tea .
a physician gave a coffee to a colonel .,a physician gave a colonel a coffee .,the doctor got the tea for the army .,the doctor got the army the tea .
the doctor gave the tea to the company .,the doctor gave the company the tea .,a physician got a coffee for a corporation .,a physician got a corporation a coffee .
a doctor gave a tea to a corporation .,a doctor gave a corporation a tea .,the physician got the coffee for the company .,the physician got the company the coffee .
a doctor gave a coffee to a company .,a doctor gave a company a coffee .,the physician got the tea for the corporation .,the physician got the corporation the tea .
the doctor gave the coffee to the corporation .,the doctor gave the corporation the coffee .,a physician got a tea for a company .,a physician got a company a tea .
the physician gave the tea to the company .,the physician gave the company the tea .,a doctor got a coffee for a corporation .,a doctor got a corporation a coffee .
a physician gave a tea to a corporation .,a physician gave a corporation a tea .,the doctor got the coffee for the company .,the doctor got the company the coffee .
a physician gave a coffee to a company .,a physician gave a company a coffee .,the doctor got the tea for the corporation .,the doctor got the corporation the tea .
a physician gave a coffee to a corporation .,a physician gave a corporation a coffee .,the doctor got the tea for the company .,the doctor got the company the tea .
a doctor gave a salad to a doctor .,a doctor gave a doctor a salad .,the physician got the bowl for the physician .,the physician got the physician the bowl .
a doctor gave a salad to a doctor .,a doctor gave a doctor a salad .,the physician got the bowl for the physician .,the physician got the physician the bowl .
a physician gave a salad to a physician .,a physician gave a physician a salad .,the doctor got the bowl for the doctor .,the doctor got the doctor the bowl .
a physician gave a salad to a physician .,a physician gave a physician a salad .,the doctor got the bowl for the doctor .,the doctor got the doctor the bowl .
the doctor gave the salad to the singer .,the doctor gave the singer the salad .,a physician got a bowl for a band .,a physician got a band a bowl .
the doctor gave the salad to the colonel .,the doctor gave the colonel the salad .,a physician got a bowl for an army .,a physician got an army a bowl .
a doctor gave a salad to a singer .,a doctor gave a singer a salad .,the physician got the bowl for the band .,the physician got the band the bowl .
a doctor gave a salad to a colonel .,a doctor gave a colonel a salad .,the physician got the bowl for the army .,the physician got the army the bowl .
a physician gave a salad to a singer .,a physician gave a singer a salad .,the doctor got the bowl for the band .,the doctor got the band the bowl .
the physician gave the salad to the colonel .,the physician gave the colonel the salad .,a doctor got a bowl for an army .,a doctor got an army a bowl .
a physician gave a salad to a singer .,a physician gave a singer a salad .,the doctor got the bowl for the band .,the doctor got the band the bowl .
a physician gave a salad to a colonel .,a physician gave a colonel a salad .,the doctor got the bowl for the army .,the doctor got the army the bowl .
the doctor gave the salad to the company .,the doctor gave the company the salad .,a physician got a bowl for a corporation .,a physician got a corporation a bowl .
a doctor gave a salad to a corporation .,a doctor gave a corporation a salad .,the physician got the bowl for the company .,the physician got the company the bowl .
a doctor gave a salad to a company .,a doctor gave a company a salad .,the physician got the bowl for the corporation .,the physician got the corporation the bowl .
the doctor gave the salad to the corporation .,the doctor gave the corporation the salad .,a physician got a bowl for a company .,a physician got a company a bowl .
a physician gave a salad to a company .,a physician gave a company a salad .,the doctor got the bowl for the corporation .,the doctor got the corporation the bowl .
the physician gave the salad to the corporation .,the physician gave the corporation the salad .,a doctor got a bowl for a company .,a doctor got a company a bowl .
a physician gave a salad to a company .,a physician gave a company a salad .,the doctor got the bowl for the corporation .,the doctor got the corporation the bowl .
a physician gave a salad to a corporation .,a physician gave a corporation a salad .,the doctor got the bowl for the company .,the doctor got the company the bowl .
the doctor took the machine to the doctor .,the doctor took the doctor the machine .,a physician got an engine for a physician .,a physician got a physician an engine .
the doctor took the engine to the doctor .,the doctor took the doctor the engine .,a physician got a machine for a physician .,a physician got a physician a machine .
the physician took the machine to the physician .,the physician took the physician the machine .,a doctor got an engine for a doctor .,a doctor got a doctor an engine .
a physician took an engine to a physician .,a physician took a physician an engine .,the doctor got the machine for the doctor .,the doctor got the doctor the machine .
the doctor took the machine to the singer .,the doctor took the singer the machine .,a physician got an engine for a band .,a physician got a band an engine .
the doctor took the machine to the colonel .,the doctor took the colonel the machine .,a physician got an engine for an army .,a physician got an army an engine .
a doctor took an engine to a singer .,a doctor took a singer an engine .,the physician got the machine for the band .,the physician got the band the machine .
a doctor took an engine to a colonel .,a doctor took a colonel an engine .,the physician got the machine for the army .,the physician got the army the machine .
a physician took a machine to a singer .,a physician took a singer a machine .,the doctor got the engine for the band .,the doctor got the band the engine .
the physician took the machine to the colonel .,the physician took the colonel the machine .,a doctor got an engine for an army .,a doctor got an army an engine .
a physician took an engine to a singer .,a physician took a singer an engine .,the doctor got the machine for the band .,the doctor got the band the machine .
a physician took an engine to a colonel .,a physician took a colonel an engine .,the doctor got the machine for the army .,the doctor got the army the machine .
a doctor got a coffee for a doctor .,a doctor got a doctor a coffee .,the physician gave the cup to the physician .,the physician gave the physician the cup .
a doctor got a juice for a doctor .,a doctor got a doctor a juice .,the physician gave the glass to the physician .,the physician gave the physician the glass .
a physician got a coffee for a physician .,a physician got a physician a coffee .,the doctor gave the cup to the doctor .,the doctor gave the doctor the cup .
a physician got a juice for a physician .,a physician got a physician a juice .,the doctor gave the glass to the doctor .,the doctor gave the doctor the glass .
the doctor got the coffee for the singer .,the doctor got the singer the coffee .,a physician gave a cup to a band .,a physician gave a band a cup .
a doctor got a coffee for a colonel .,a doctor got a colonel a coffee .,the physician gave the cup to the army .,the physician gave the army the cup .
the doctor got the juice for the singer .,the doctor got the singer the juice .,a physician gave a glass to a band .,a physician gave a band a glass .
a doctor got a juice for a colonel .,a doctor got a colonel a juice .,the physician gave the glass to the army .,the physician gave the army the glass .
a physician got a coffee for a singer .,a physician got a singer a coffee .,the doctor gave the cup to the band .,the doctor gave the band the cup .
the physician got the coffee for the colonel .,the physician got the colonel the coffee .,a doctor gave a cup to an army .,a doctor gave an army a cup .
a physician got a juice for a singer .,a physician got a singer a juice .,the doctor gave the glass to the band .,the doctor gave the band the glass .
a physician got a juice for a colonel .,a physician got a colonel a juice .,the doctor gave the glass to the army .,the doctor gave the army the glass .
the doctor got the coffee for the company .,the doctor got the company the coffee .,a physician gave a cup to a corporation .,a physician gave a corporation a cup .
the doctor got the coffee for the corporation .,the doctor got the corporation the coffee .,a physician gave a cup to a company .,a physician gave a company a cup .
the doctor got the juice for the company .,the doctor got the company the juice .,a physician gave a glass to a corporation .,a physician gave a corporation a glass .
the doctor got the juice for the corporation .,the doctor got the corporation the juice .,a physician gave a glass to a company .,a physician gave a company a glass .
a physician got a coffee for a company .,a physician got a company a coffee .,the doctor gave the cup to the corporation .,the doctor gave the corporation the cup .
a physician got a coffee for a corporation .,a physician got a corporation a coffee .,the doctor gave the cup to the company .,the doctor gave the company the cup .
a physician got a juice for a company .,a physician got a company a juice .,the doctor gave the glass to the corporation .,the doctor gave the corporation the glass .
a physician got a juice for a corporation .,a physician got a corporation a juice .,the doctor gave the glass to the company .,the doctor gave the company the glass .
a doctor got a machine for a doctor .,a doctor got a doctor a machine .,the physician gave the engine to the physician .,the physician gave the physician the engine .
the doctor got the engine for the doctor .,the doctor got the doctor the engine .,a physician gave a machine to a physician .,a physician gave a physician a machine .
a physician got a machine for a physician .,a physician got a physician a machine .,the doctor gave the engine to the doctor .,the doctor gave the doctor the engine .
a physician got an engine for a physician .,a physician got a physician an engine .,the doctor gave the machine to the doctor .,the doctor gave the doctor the machine .
a doctor got a machine for a singer .,a doctor got a singer a machine .,the physician gave the engine to the band .,the physician gave the band the engine .
the doctor got the machine for the colonel .,the doctor got the colonel the machine .,a physician gave an engine to an army .,a physician gave an army an engine .
the doctor got the engine for the singer .,the doctor got the singer the engine .,a physician gave a machine to a band .,a physician gave a band a machine .
the doctor got the engine for the colonel .,the doctor got the colonel the engine .,a physician gave a machine to an army .,a physician gave an army a machine .
the physician got the machine for the singer .,the physician got the singer the machine .,a doctor gave an engine to a band .,a doctor gave a band an engine .
the physician got the machine for the colonel .,the physician got the colonel the machine .,a doctor gave an engine to an army .,a doctor gave an army an engine .
a physician got an engine for a singer .,a physician got a singer an engine .,the doctor gave the machine to the band .,the doctor gave the band the machine .
the physician got the engine for the colonel .,the physician got the colonel the engine .,a doctor gave a machine to an army .,a doctor gave an army a machine .
a doctor got a machine for a company .,a doctor got a company a machine .,the physician gave the engine to the corporation .,the physician gave the corporation the engine .
a doctor got a machine for a corporation .,a doctor got a corporation a machine .,the physician gave the engine to the company .,the physician gave the company the engine .
a doctor got an engine for a company .,a doctor got a company an engine .,the physician gave the machine to the corporation .,the physician gave the corporation the machine .
the doctor got the engine for the corporation .,the doctor got the corporation the engine .,a physician gave a machine to a company .,a physician gave a company a machine .
the physician got the machine for the company .,the physician got the company the machine .,a doctor gave an engine to a corporation .,a doctor gave a corporation an engine .
a physician got a machine for a corporation .,a physician got a corporation a machine .,the doctor gave the engine to the company .,the doctor gave the company the engine .
the physician got the engine for the company .,the physician got the company the engine .,a doctor gave a machine to a corporation .,a doctor gave a corporation a machine .
a physician got an engine for a corporation .,a physician got a corporation an engine .,the doctor gave the machine to the company .,the doctor gave the company the machine .
the doctor got the candy for the doctor .,the doctor got the doctor the candy .,a physician gave a chocolate to a physician .,a physician gave a physician a chocolate .
the doctor got the chocolate for the doctor .,the doctor got the doctor the chocolate .,a physician gave a candy to a physician .,a physician gave a physician a candy .
a physician got a candy for a physician .,a physician got a physician a candy .,the doctor gave the chocolate to the doctor .,the doctor gave the doctor the chocolate .
the physician got the chocolate for the physician .,the physician got the physician the chocolate .,a doctor gave a candy to a doctor .,a doctor gave a doctor a candy .
the doctor got the candy for the singer .,the doctor got the singer the candy .,a physician gave a chocolate to a band .,a physician gave a band a chocolate .
a doctor got a candy for a colonel .,a doctor got a colonel a candy .,the physician gave the chocolate to the army .,the physician gave the army the chocolate .
a doctor got a chocolate for a singer .,a doctor got a singer a chocolate .,the physician gave the candy to the band .,the physician gave the band the candy .
a doctor got a chocolate for a colonel .,a doctor got a colonel a chocolate .,the physician gave the candy to the army .,the physician gave the army the candy .
the physician got the candy for the singer .,the physician got the singer the candy .,a doctor gave a chocolate to a band .,a doctor gave a band a chocolate .
the physician got the candy for the colonel .,the physician got the colonel the candy .,a doctor gave a chocolate to an army .,a doctor gave an army a chocolate .
a physician got a chocolate for a singer .,a physician got a singer a chocolate .,the doctor gave the candy to the band .,the doctor gave the band the candy .
the physician got the chocolate for the colonel .,the physician got the colonel the chocolate .,a doctor gave a candy to an army .,a doctor gave an army a candy .
the doctor got the candy for the company .,the doctor got the company the candy .,a physician gave a chocolate to a corporation .,a physician gave a corporation a chocolate .
a doctor got a candy for a corporation .,a doctor got a corporation a candy .,the physician gave the chocolate to the company .,the physician gave the company the chocolate .
a doctor got a chocolate for a company .,a doctor got a company a chocolate .,the physician gave the candy to the corporation .,the physician gave the corporation the candy .
the doctor got the chocolate for the corporation .,the doctor got the corporation the chocolate .,a physician gave a candy to a company .,a physician gave a company a candy .
a physician got a candy for a company .,a physician got a company a candy .,the doctor gave the chocolate to the corporation .,the doctor gave the corporation the chocolate .
the physician got the candy for the corporation .,the physician got the corporation the candy .,a doctor gave a chocolate to a company .,a doctor gave a company a chocolate .
a physician got a chocolate for a company .,a physician got a company a chocolate .,the doctor gave the candy to the corporation .,the doctor gave the corporation the candy .
a physician got a chocolate for a corporation .,a physician got a corporation a chocolate .,the doctor gave the candy to the company .,the doctor gave the company the candy .
the doctor got the tea for the doctor .,the doctor got the doctor the tea .,a physician gave a coffee to a physician .,a physician gave a physician a coffee .
a doctor got a coffee for a doctor .,a doctor got a doctor a coffee .,the physician gave the tea to the physician .,the physician gave the physician the tea .
a physician got a tea for a physician .,a physician got a physician a tea .,the doctor gave the coffee to the doctor .,the doctor gave the doctor the coffee .
the physician got the coffee for the physician .,the physician got the physician the coffee .,a doctor gave a tea to a doctor .,a doctor gave a doctor a tea .
the doctor got the tea for the singer .,the doctor got the singer the tea .,a physician gave a coffee to a band .,a physician gave a band a coffee .
a doctor got a tea for a colonel .,a doctor got a colonel a tea .,the physician gave the coffee to the army .,the physician gave the army the coffee .
a doctor got a coffee for a singer .,a doctor got a singer a coffee .,the physician gave the tea to the band .,the physician gave the band the tea .
the doctor got the coffee for the colonel .,the doctor got the colonel the coffee .,a physician gave a tea to an army .,a physician gave an army a tea .
a physician got a tea for a singer .,a physician got a singer a tea .,the doctor gave the coffee to the band .,the doctor gave the band the coffee .
the physician got the tea for the colonel .,the physician got the colonel the tea .,a doctor gave a coffee to an army .,a doctor gave an army a coffee .
the physician got the coffee for the singer .,the physician got the singer the coffee .,a doctor gave a tea to a band .,a doctor gave a band a tea .
the physician got the coffee for the colonel .,the physician got the colonel the coffee .,a doctor gave a tea to an army .,a doctor gave an army a tea .
a doctor got a tea for a company .,a doctor got a company a tea .,the physician gave the coffee to the corporation .,the physician gave the corporation the coffee .
the doctor got the tea for the corporation .,the doctor got the corporation the tea .,a physician gave a coffee to a company .,a physician gave a company a coffee .
a doctor got a coffee for a company .,a doctor got a company a coffee .,the physician gave the tea to the corporation .,the physician gave the corporation the tea .
the doctor got the coffee for the corporation .,the doctor got the corporation the coffee .,a physician gave a tea to a company .,a physician gave a company a tea .
the physician got the tea for the company .,the physician got the company the tea .,a doctor gave a coffee to a corporation .,a doctor gave a corporation a coffee .
the physician got the tea for the corporation .,the physician got the corporation the tea .,a doctor gave a coffee to a company .,a doctor gave a company a coffee .
the physician got the coffee for the company .,the physician got the company the coffee .,a doctor gave a tea to a corporation .,a doctor gave a corporation a tea .
the physician got the coffee for the corporation .,the physician got the corporation the coffee .,a doctor gave a tea to a company .,a doctor gave a company a tea .
a doctor got a salad for a doctor .,a doctor got a doctor a salad .,the physician gave the bowl to the physician .,the physician gave the physician the bowl .
a doctor got a salad for a doctor .,a doctor got a doctor a salad .,the physician gave the bowl to the physician .,the physician gave the physician the bowl .
a physician got a salad for a physician .,a physician got a physician a salad .,the doctor gave the bowl to the doctor .,the doctor gave the doctor the bowl .
a physician got a salad for a physician .,a physician got a physician a salad .,the doctor gave the bowl to the doctor .,the doctor gave the doctor the bowl .
a doctor got a salad for a singer .,a doctor got a singer a salad .,the physician gave the bowl to the band .,the physician gave the band the bowl .
a doctor got a salad for a colonel .,a doctor got a colonel a salad .,the physician gave the bowl to the army .,the physician gave the army the bowl .
a doctor got a salad for a singer .,a doctor got a singer a salad .,the physician gave the bowl to the band .,the physician gave the band the bowl .
a doctor got a salad for a colonel .,a doctor got a colonel a salad .,the physician gave the bowl to the army .,the physician gave the army the bowl .
a physician got a salad for a singer .,a physician got a singer a salad .,the doctor gave the bowl to the band .,the doctor gave the band the bowl .
the physician got the salad for the colonel .,the physician got the colonel the salad .,a doctor gave a bowl to an army .,a doctor gave an army a bowl .
the physician got the salad for the singer .,the physician got the singer the salad .,a doctor gave a bowl to a band .,a doctor gave a band a bowl .
the physician got the salad for the colonel .,the physician got the colonel the salad .,a doctor gave a bowl to an army .,a doctor gave an army a bowl .
the doctor got the salad for the company .,the doctor got the company the salad .,a physician gave a bowl to a corporation .,a physician gave a corporation a bowl .
a doctor got a salad for a corporation .,a doctor got a corporation a salad .,the physician gave the bowl to the company .,the physician gave the company the bowl .
a doctor got a salad for a company .,a doctor got a company a salad .,the physician gave the bowl to the corporation .,the physician gave the corporation the bowl .
a doctor got a salad for a corporation .,a doctor got a corporation a salad .,the physician gave the bowl to the company .,the physician gave the company the bowl .
a physician got a salad for a company .,a physician got a company a salad .,the doctor gave the bowl to the corporation .,the doctor gave the corporation the bowl .
the physician got the salad for the corporation .,the physician got the corporation the salad .,a doctor gave a bowl to a company .,a doctor gave a company a bowl .
the physician got the salad for the company .,the physician got the company the salad .,a doctor gave a bowl to a corporation .,a doctor gave a corporation a bowl .
a physician got a salad for a corporation .,a physician got a corporation a salad .,the doctor gave the bowl to the company .,the doctor gave the company the bowl .
a doctor took a machine to a doctor .,a doctor took a doctor a machine .,the physician left the engine for the physician .,the physician left the physician the engine .
a doctor took an engine to a doctor .,a doctor took a doctor an engine .,the physician left the machine for the physician .,the physician left the physician the machine .
the physician took the machine to the physician .,the physician took the physician the machine .,a doctor left an engine for a doctor .,a doctor left a doctor an engine .
a physician took an engine to a physician .,a physician took a physician an engine .,the doctor left the machine for the doctor .,the doctor left the doctor the machine .
a doctor took a machine to a singer .,a doctor took a singer a machine .,the physician left the engine for the band .,the physician left the band the engine .
a doctor took a machine to a colonel .,a doctor took a colonel a machine .,the physician left the engine for the army .,the physician left the army the engine .
the doctor took the engine to the singer .,the doctor took the singer the engine .,a physician left a machine for a band .,a physician left a band a machine .
the doctor took the engine to the colonel .,the doctor took the colonel the engine .,a physician left a machine for an army .,a physician left an army a machine .
a physician took a machine to a singer .,a physician took a singer a machine .,the doctor left the engine for the band .,the doctor left the band the engine .
the physician took the machine to the colonel .,the physician took the colonel the machine .,a doctor left an engine for an army .,a doctor left an army an engine .
a physician took an engine to a singer .,a physician took a singer an engine .,the doctor left the machine for the band .,the doctor left the band the machine .
the physician took the engine to the colonel .,the physician took the colonel the engine .,a doctor left a machine for an army .,a doctor left an army a machine .
the doctor sold the coffee to the doctor .,the doctor sold the doctor the coffee .,a physician purchased a cup for a physician .,a physician purchased a physician a cup .
the doctor sold the juice to the doctor .,the doctor sold the doctor the juice .,a physician purchased a glass for a physician .,a physician purchased a physician a glass .
a physician sold a coffee to a physician .,a physician sold a physician a coffee .,the doctor purchased the cup for the doctor .,the doctor purchased the doctor the cup .
the physician sold the juice to the physician .,the physician sold the physician the juice .,a doctor purchased a glass for a doctor .,a doctor purchased a doctor a glass .
a doctor sold a coffee to a singer .,a doctor sold a singer a coffee .,the physician purchased the cup for the band .,the physician purchased the band the cup .
the doctor sold the coffee to the colonel .,the doctor sold the colonel the coffee .,a physician purchased a cup for an army .,a physician purchased an army a cup .
the doctor sold the juice to the singer .,the doctor sold the singer the juice .,a physician purchased a glass for a band .,a physician purchased a band a glass .
the doctor sold the juice to the colonel .,the doctor sold the colonel the juice .,a physician purchased a glass for an army .,a physician purchased an army a glass .
a physician sold a coffee to a singer .,a physician sold a singer a coffee .,the doctor purchased the cup for the band .,the doctor purchased the band the cup .
the physician sold the coffee to the colonel .,the physician sold the colonel the coffee .,a doctor purchased a cup for an army .,a doctor purchased an army a cup .
a physician sold a juice to a singer .,a physician sold a singer a juice .,the doctor purchased the glass for the band .,the doctor purchased the band the glass .
the physician sold the juice to the colonel .,the physician sold the colonel the juice .,a doctor purchased a glass for an army .,a doctor purchased an army a glass .
the doctor sold the coffee to the company .,the doctor sold the company the coffee .,a physician purchased a cup for a corporation .,a physician purchased a corporation a cup .
a doctor sold a coffee to a corporation .,a doctor sold a corporation a coffee .,the physician purchased the cup for the company .,the physician purchased the company the cup .
a doctor sold a juice to a company .,a doctor sold a company a juice .,the physician purchased the glass for the corporation .,the physician purchased the corporation the glass .
the doctor sold the juice to the corporation .,the doctor sold the corporation the juice .,a physician purchased a glass for a company .,a physician purchased a company a glass .
the physician sold the coffee to the company .,the physician sold the company the coffee .,a doctor purchased a cup for a corporation .,a doctor purchased a corporation a cup .
a physician sold a coffee to a corporation .,a physician sold a corporation a coffee .,the doctor purchased the cup for the company .,the doctor purchased the company the cup .
the physician sold the juice to the company .,the physician sold the company the juice .,a doctor purchased a glass for a corporation .,a doctor purchased a corporation a glass .
a physician sold a juice to a corporation .,a physician sold a corporation a juice .,the doctor purchased the glass for the company .,the doctor purchased the company the glass .
a doctor sold a machine to a doctor .,a doctor sold a doctor a machine .,the physician purchased the engine for the physician .,the physician purchased the physician the engine .
a doctor sold an engine to a doctor .,a doctor sold a doctor an engine .,the physician purchased the machine for the physician .,the physician purchased the physician the machine .
the physician sold the machine to the physician .,the physician sold the physician the machine .,a doctor purchased an engine for a doctor .,a doctor purchased a doctor an engine .
a physician sold an engine to a physician .,a physician sold a physician an engine .,the doctor purchased the machine for the doctor .,the doctor purchased the doctor the machine .
a doctor sold a machine to a singer .,a doctor sold a singer a machine .,the physician purchased the engine for the band .,the physician purchased the band the engine .
a doctor sold a machine to a colonel .,a doctor sold a colonel a machine .,the physician purchased the engine for the army .,the physician purchased the army the engine .
a doctor sold an engine to a singer .,a doctor sold a singer an engine .,the physician purchased the machine for the band .,the physician purchased the band the machine .
a doctor sold an engine to a colonel .,a doctor sold a colonel an engine .,the physician purchased the machine for the army .,the physician purchased the army the machine .
a physician sold a machine to a singer .,a physician sold a singer a machine .,the doctor purchased the engine for the band .,the doctor purchased the band the engine .
the physician sold the machine to the colonel .,the physician sold the colonel the machine .,a doctor purchased an engine for an army .,a doctor purchased an army an engine .
a physician sold an engine to a singer .,a physician sold a singer an engine .,the doctor purchased the machine for the band .,the doctor purchased the band the machine .
the physician sold the engine to the colonel .,the physician sold the colonel the engine .,a doctor purchased a machine for an army .,a doctor purchased an army a machine .
a doctor sold a machine to a company .,a doctor sold a company a machine .,the physician purchased the engine for the corporation .,the physician purchased the corporation the engine .
a doctor sold a machine to a corporation .,a doctor sold a corporation a machine .,the physician purchased the engine for the company .,the physician purchased the company the engine .
a doctor sold an engine to a company .,a doctor sold a company an engine .,the physician purchased the machine for the corporation .,the physician purchased the corporation the machine .
the doctor sold the engine to the corporation .,the doctor sold the corporation the engine .,a physician purchased a machine for a company .,a physician purchased a company a machine .
the physician sold the machine to the company .,the physician sold the company the machine .,a doctor purchased an engine for a corporation .,a doctor purchased a corporation an engine .
the physician sold the machine to the corporation .,the physician sold the corporation the machine .,a doctor purchased an engine for a company .,a doctor purchased a company an engine .
the physician sold the engine to the company .,the physician sold the company the engine .,a doctor purchased a machine for a corporation .,a doctor purchased a corporation a machine .
a physician sold an engine to a corporation .,a physician sold a corporation an engine .,the doctor purchased the machine for the company .,the doctor purchased the company the machine .
the doctor sold the candy to the doctor .,the doctor sold the doctor the candy .,a physician purchased a chocolate for a physician .,a physician purchased a physician a chocolate .
a doctor sold a chocolate to a doctor .,a doctor sold a doctor a chocolate .,the physician purchased the candy for the physician .,the physician purchased the physician the candy .
the physician sold the candy to the physician .,the physician sold the physician the candy .,a doctor purchased a chocolate for a doctor .,a doctor purchased a doctor a chocolate .
the physician sold the chocolate to the physician .,the physician sold the physician the chocolate .,a doctor purchased a candy for a doctor .,a doctor purchased a doctor a candy .
the doctor sold the candy to the singer .,the doctor sold the singer the candy .,a physician purchased a chocolate for a band .,a physician purchased a band a chocolate .
the doctor sold the candy to the colonel .,the doctor sold the colonel the candy .,a physician purchased a chocolate for an army .,a physician purchased an army a chocolate .
the doctor sold the chocolate to the singer .,the doctor sold the singer the chocolate .,a physician purchased a candy for a band .,a physician purchased a band a candy .
a doctor sold a chocolate to a colonel .,a doctor sold a colonel a chocolate .,the physician purchased the candy for the army .,the physician purchased the army the candy .
the physician sold the candy to the singer .,the physician sold the singer the candy .,a doctor purchased a chocolate for a band .,a doctor purchased a band a chocolate .
a physician sold a candy to a colonel .,a physician sold a colonel a candy .,the doctor purchased the chocolate for the army .,the doctor purchased the army the chocolate .
a physician sold a chocolate to a singer .,a physician sold a singer a chocolate .,the doctor purchased the candy for the band .,the doctor purchased the band the candy .
a physician sold a chocolate to a colonel .,a physician sold a colonel a chocolate .,the doctor purchased the candy for the army .,the doctor purchased the army the candy .
the doctor sold the candy to the company .,the doctor sold the company the candy .,a physician purchased a chocolate for a corporation .,a physician purchased a corporation a chocolate .
the doctor sold the candy to the corporation .,the doctor sold the corporation the candy .,a physician purchased a chocolate for a company .,a physician purchased a company a chocolate .
the doctor sold the chocolate to the company .,the doctor sold the company the chocolate .,a physician purchased a candy for a corporation .,a physician purchased a corporation a candy .
the doctor sold the chocolate to the corporation .,the doctor sold the corporation the chocolate .,a physician purchased a candy for a company .,a physician purchased a company a candy .
the physician sold the candy to the company .,the physician sold the company the candy .,a doctor purchased a chocolate for a corporation .,a doctor purchased a corporation a chocolate .
the physician sold the candy to the corporation .,the physician sold the corporation the candy .,a doctor purchased a chocolate for a company .,a doctor purchased a company a chocolate .
a physician sold a chocolate to a company .,a physician sold a company a chocolate .,the doctor purchased the candy for the corporation .,the doctor purchased the corporation the candy .
a physician sold a chocolate to a corporation .,a physician sold a corporation a chocolate .,the doctor purchased the candy for the company .,the doctor purchased the company the candy .
a doctor sold a tea to a doctor .,a doctor sold a doctor a tea .,the physician purchased the coffee for the physician .,the physician purchased the physician the coffee .
a doctor sold a coffee to a doctor .,a doctor sold a doctor a coffee .,the physician purchased the tea for the physician .,the physician purchased the physician the tea .
the physician sold the tea to the physician .,the physician sold the physician the tea .,a doctor purchased a coffee for a doctor .,a doctor purchased a doctor a coffee .
the physician sold the coffee to the physician .,the physician sold the physician the coffee .,a doctor purchased a tea for a doctor .,a doctor purchased a doctor a tea .
a doctor sold a tea to a singer .,a doctor sold a singer a tea .,the physician purchased the coffee for the band .,the physician purchased the band the coffee .
a doctor sold a tea to a colonel .,a doctor sold a colonel a tea .,the physician purchased the coffee for the army .,the physician purchased the army the coffee .
the doctor sold the coffee to the singer .,the doctor sold the singer the coffee .,a physician purchased a tea for a band .,a physician purchased a band a tea .
a doctor sold a coffee to a colonel .,a doctor sold a colonel a coffee .,the physician purchased the tea for the army .,the physician purchased the army the tea .
a physician sold a tea to a singer .,a physician sold a singer a tea .,the doctor purchased the coffee for the band .,the doctor purchased the band the coffee .
a physician sold a tea to a colonel .,a physician sold a colonel a tea .,the doctor purchased the coffee for the army .,the doctor purchased the army the coffee .
the physician sold the coffee to the singer .,the physician sold the singer the coffee .,a doctor purchased a tea for a band .,a doctor purchased a band a tea .
the physician sold the coffee to the colonel .,the physician sold the colonel the coffee .,a doctor purchased a tea for an army .,a doctor purchased an army a tea .
